PROJECT_ID,PACKAGE_TYPE,PACKAGE_SUBTYPE,PACKAGE,CBS_NAME,CBS_PATHID,CBS_STATUS,WPI_NUMBER,PO,COMMITMENT_ID,COMMITMENTS_AMT,ACTUALS_AMT,INCURRED_AMT,LAST_MONTH_INCURRED_AMT,INCURRED_TO_DATE,PRELIM_INCURRED_TO_DATE,DIFF_INCURRED_COMMITMENTS,DIFF_INCURRED_ACTUALS,CURRENT_MONTH_FORECAST,IDENTIFIERS
PRJ-001015,P,PJ,PJ1101,PJ1101 - WPI 3 - Temporary LTE Kit Licenses JS1,PRJ-001015|40|1|0|0|0|PJ1101|4514981347-10-10,4. PO Complete,PJ1101-WPI 03,4514981347,4514981347,5604.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-5604.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Cisco (network gear),PRJ-001015|40|2|0|0|0|CE2803|4514981669,3. Active - PO,,4514981669,4514981669,1450620.00000,1422177.00000,1422177.00000,0.00000,0.00000,1422177.00000,-28443.00000,0.00000,28444.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Cisco (network gear) - additional investment (Shipping to CA HQ),PRJ-001015|40|2|0|0|0|CE2803|4514981670,3. Active - PO,,4514981670,4514981670,196506.00000,192653.00000,192653.00000,0.00000,0.00000,192653.00000,-3853.00000,0.00000,3853.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Cisco (FlexPod),PRJ-001015|40|2|0|0|0|CE2803|4514981671,3. Active - PO,,4514981671,4514981671,1296428.00000,1271008.00000,1271008.00000,0.00000,0.00000,1271008.00000,-25420.00000,0.00000,25420.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Cisco (FlexPod) - additional investment (Shipping to CA HQ),PRJ-001015|40|2|0|0|0|CE2803|4514981672,3. Active - PO,,4514981672,4514981672,111461.00000,109276.00000,109276.00000,0.00000,0.00000,109276.00000,-2185.00000,0.00000,2186.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,NetApp (FlexPod A400),PRJ-001015|40|2|0|0|0|CE2803|4514981673,3. Active - PO,,4514981673,4514981673,1824080.00000,1649818.00000,1649818.00000,0.00000,0.00000,1649818.00000,-174262.00000,0.00000,174262.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,NetApp (FAS8300) - Site 1,PRJ-001015|40|2|0|0|0|CE2803|4514981674,3. Active - PO,,4514981674,4514981674,190109.00000,188188.00000,188188.00000,0.00000,0.00000,188188.00000,-1921.00000,0.00000,1922.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,NetApp (FAS8300) - Site 2,PRJ-001015|40|2|0|0|0|CE2803|4514981675,3. Active - PO,,4514981675,4514981675,189196.00000,187296.00000,187296.00000,0.00000,0.00000,187296.00000,-1900.00000,0.00000,1900.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Dell - Prod Site #1 (with VSAN),PRJ-001015|40|2|0|0|0|CE2803|4514981676,3. Active - PO,,4514981676,4514981676,1122310.00000,1120077.00000,1120077.00000,0.00000,0.00000,1120077.00000,-2233.00000,0.00000,2233.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Dell - Prod Site #2 (with VSAN),PRJ-001015|40|2|0|0|0|CE2803|4514981677,3. Active - PO,,4514981677,4514981677,1122310.00000,1120077.00000,1120077.00000,0.00000,0.00000,1120077.00000,-2233.00000,0.00000,2233.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,"Dell - OT, Non-Prod (with VSAN)",PRJ-001015|40|2|0|0|0|CE2803|4514981678,3. Active - PO,,4514981678,4514981678,975925.00000,973134.00000,973134.00000,0.00000,0.00000,973134.00000,-2791.00000,0.00000,2791.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Microsemi PTP SyncServer S6000 servers,PRJ-001015|40|2|0|0|0|CE2803|4514981680,3. Active - PO,,4514981680,4514981680,43852.00000,27383.00000,27383.00000,0.00000,0.00000,27383.00000,-16469.00000,0.00000,16468.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,CyberArk RAS/Jump Server Software,PRJ-001015|40|2|0|0|0|CE2803|4514981681,3. Active - PO,,4514981681,4514981681,251284.00000,242922.00000,242922.00000,0.00000,0.00000,242922.00000,-8362.00000,0.00000,8362.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Check Point Quantum Security Gateway 7000 Plus NGFW,PRJ-001015|40|2|0|0|0|CE2803|4514981682,3. Active - PO,,4514981682,4514981682,340563.00000,333885.00000,333885.00000,0.00000,0.00000,333885.00000,-6678.00000,0.00000,6678.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Check Point Quantum Security Gateway 7000 Plus NGTP,PRJ-001015|40|2|0|0|0|CE2803|4514981683,3. Active - PO,,4514981683,4514981683,391648.00000,383984.00000,383984.00000,0.00000,0.00000,383984.00000,-7664.00000,0.00000,7664.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Palo Alto PA-3430 Firewall,PRJ-001015|40|2|0|0|0|CE2803|4514981684,3. Active - PO,,4514981684,4514981684,443694.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-443694.00000,0.00000,443694.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,Opengear IM7216-2-24E-DAC,PRJ-001015|40|2|0|0|0|CE2803|4514981685,3. Active - PO,,4514981685,4514981685,39555.00000,39427.00000,39427.00000,0.00000,0.00000,39427.00000,-128.00000,0.00000,128.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PJ,PJ1101,PJ1101 - WPI 5 - System Performance,PRJ-001015|40|1|0|0|0|PJ1101|4514981784-10-10,3. Active - PO,PJ1101-WPI 05,4514981784,4514981784,222577.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-222577.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CG,CG1001,CG1001 - WPI 6 - Incentive Allowance,PRJ-001015|40|1|0|0|0|CG1001|4514986398-10-10,3. Active - PO,CG1001-WPI 06,4514986398,4514986398,1007000.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1007000.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WH,WHA004,SaskPower Air Monitoring Station,PRJ-001015|40|8|1|7|0|WHA004|4514986399-10,3. Active - PO,,4514986399,4514986399,1696.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1696.00000,0.00000,1696.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WG,WGA001,F350 Superduty - Cropper Motors,PRJ-001015|40|6|3|1|0|WGA001|4515063330,3. Active - PO,,4515063330,4515063330,194369.00000,151197.00000,151197.00000,0.00000,0.00000,151197.00000,-43172.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WK,WKA001,Factory Acceptance Testing (FAT) - Ore Samples,PRJ-001015|40|8|1|7|0|WKA001|4515149816-10,4. PO Complete,,4515149816,4515149816,29934.00000,25934.00000,25934.00000,0.00000,0.00000,25934.00000,-4000.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WV,WVA001,RM Prairie Rose Legal Fees,PRJ-001015|40|8|6|0|0|WVA001|4515150925,3. Active - PO,,4515150925,4515150925,15900.00000,9781.00000,9781.00000,0.00000,0.00000,9781.00000,-6119.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WE,WEA018,WSP - Geotechnical SME,PRJ-001015|40|8|1|7|0|WEA018|4515180976-10,3. Active - PO,,4515180976,4515180976,8193.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-8193.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CE,CE2803,SOW165 CA CE2803 Network Deploy Hosting Phase v3,PRJ-001015|40|2|0|0|0|CE2803|4515187734-10-10,3. Active - PO,,4515187734,4515187734,8400000.00000,2628750.00000,2628750.00000,0.00000,0.00000,2628750.00000,-5771250.00000,0.00000,173250.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WT,WTA002,Infosys - Support for ITP (Information Technology Platform) MAU,PRJ-001015|40|8|9|8|2|WTA002|4515222972-10,3. Active - PO,,4515222972,4515222972,114410.00000,62322.00000,62322.00000,0.00000,0.00000,62322.00000,-52088.00000,0.00000,14505.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PP,PP0015,PP0015 - WPI 2 Fab - Pumps - Barge,PRJ-001015|40|2|0|0|0|PP0015|4515230725-10-10,3. Active - PO,PP0015-WPI 02,4515230725,4515230725,3679435.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3679435.00000,0.00000,494957.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PJ,PJ2103,PJ2103 - WPI 2 Fab - General Transmitters,PRJ-001015|40|2|0|0|0|PJ2103|4515231639-10-10,3. Active - PO,PJ2103-WPI 02,4515231639,4515231639,3516560.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3516560.00000,0.00000,188787.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM0006,"PM0006 - WPI 1 Fab - Plate Work - Incl Chutes, Launders, Pumpboxes, Distributors, Grizzlies",PRJ-001015|40|2|0|0|0|PM0006|4515248861-10-20,3. Active - PO,PM0006-WPI 01,4515248861,4515248861,7751335.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-7751335.00000,0.00000,600000.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WL,WLA001,Legal Support - BHPs rights re Chapter 13 debtor in US,PRJ-001015|40|8|1|7|0|WLA001|4515253458-10,3. Active - PO,,4515253458,4515253458,33604.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-33604.00000,0.00000,5300.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PE,PE2707,PE2707 - WPI 3 Fab - Liquid Filled Transformers 3000 WBS,PRJ-001015|40|3|0|0|0|PE2707|4515269385-10-30,3. Active - PO,PE2707-WPI 03,4515269385,4515269385,2503690.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2503690.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WH,WHA002,Consulting Services - SPI Health and Safety,PRJ-001015|40|6|2|3|0|WHA002|4515289245,3. Active - PO,,4515289245,4515289245,13200.00000,4500.00000,4500.00000,0.00000,0.00000,4500.00000,-8700.00000,0.00000,8700.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PE,PE2703,PE2703 - WPI 2 Fab - Harmonic Filters / Capacitors Banks,PRJ-001015|40|2|0|0|0|PE2703|4515293657-10-10,3. Active - PO,PE2703-WPI 02,4515293657,4515293657,1398167.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1398167.00000,0.00000,419450.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WH,WHA004,SNC - FY24 Groundwater Monitoring and Maintenance,PRJ-001015|40|8|1|7|0|WHA004|4515311713,3. Active - PO,,4515311713,4515311713,75191.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-75191.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WH,WHA013,Valor Rescue,PRJ-001015|40|8|1|5|5|WHA013|4515311714,3. Active - PO,,4515311714,4515311714,11895.00000,11021.00000,11021.00000,0.00000,0.00000,11021.00000,-874.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WO,WOA045,Independent Tailings Review Board - Yellow Sub Geo,PRJ-001015|40|8|1|7|0|WOA045|4515424816,3. Active - PO,,4515424816,4515424816,28950.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-28950.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,S,SC,SC6207,Trailer Rental - CPX115800 60x24 Modular (TRL Transition),PRJ-001015|40|6|0|0|0|SC6207|4515470125,3. Active - PO,,4515470125,4515470125,81057.00000,23532.00000,23532.00000,0.00000,0.00000,23532.00000,-57525.00000,0.00000,57525.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WT,WTA005,Solution architect on Applications Modeling - Infosys,PRJ-001015|40|8|9|8|2|WTA005|4515496183,3. Active - PO,,4515496183,4515496183,59342.00000,57915.00000,57915.00000,0.00000,0.00000,57915.00000,-1427.00000,0.00000,50000.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,S,SC,SC6207,Trailer Rental - CPX118652 60x36 Modular (TRL Transition),PRJ-001015|40|6|0|0|0|SC6207|4515531733,3. Active - PO,,4515531733,4515531733,152484.00000,46958.00000,46958.00000,0.00000,0.00000,46958.00000,-105526.00000,0.00000,105526.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PJ,PJ1105,PJ1105 – WPI 1 – Engineering,PRJ-001015|40|1|0|0|0|PJ1105|4515537161,3. Active - PO,PJ1105-WPI 01,4515537161,4515537161,432981.00000,178533.00000,178533.00000,0.00000,0.00000,178533.00000,-254448.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PJ,PJ1105,PJ1105 - WPI 2 Fab - UGME Proximity Detection,PRJ-001015|40|1|0|0|0|PJ1105|4515537172,3. Active - PO,PJ1105-WPI 02,4515537172,4515537172,476862.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-476862.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WN,WNA002,TransGas - Maximum Daily Capacity Demand Increase,PRJ-001015|40|5|6|0|0|WNA002|4515560493,3. Active - PO,,4515560493,4515560493,1812543.00000,643118.00000,643118.00000,0.00000,0.00000,643118.00000,-1169425.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WC,WCA008,License Fees - DroneDeplay,PRJ-001015|40|8|1|7|0|WCA008|4515612180,3. Active - PO,,4515612180,4515612180,122626.00000,121148.00000,121148.00000,0.00000,0.00000,121148.00000,-1478.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM1602,PM1602-WPI 4 – Spares Only,PRJ-001015|40|1|0|0|0|PM1602|4515617534,3. Active - PO,PM1602-WPI 04,4515617534,4515617534,440033.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-440033.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WT,WTA002,2Way-Radio TTO Documents,PRJ-001015|40|8|9|8|2|WTA002|4515662202,3. Active - PO,,4515662202,4515662202,29680.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-29680.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WE,WEA021,Appeon License Renewal,PRJ-001015|40|8|9|8|2|WEA021|4515668795,3. Active - PO,,4515668795,4515668795,1273.00000,1251.00000,1251.00000,0.00000,0.00000,1251.00000,-22.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WO,WOA050,Electrical and Mechanical Tools for OPS - Gescan,PRJ-001015|40|8|1|7|0|WOA050|4515671328,3. Active - PO,,4515671328,4515671328,10595.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-10595.00000,0.00000,10595.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WT,WTA002,Jansen_SoW_LTE_Architect_Offshore,PRJ-001015|40|8|9|8|2|WTA002|4515675639,3. Active - PO,,4515675639,4515675639,29346.00000,14648.00000,14648.00000,0.00000,0.00000,14648.00000,-14698.00000,0.00000,14334.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WT,WTA008,Business Improvement Licenses,PRJ-001015|40|8|9|8|2|WTA008|4515680725,3. Active - PO,,4515680725,4515680725,107484.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-107484.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM1130,PM1130 – WPI 6 – Eng VPT & BRLMA,PRJ-001015|40|1|0|0|0|PM1130|4515697623-10-10,3. Active - PO,PM1130-WPI 06,4515697623,4515697623,10440.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-10440.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WO,WOA032,PPE & Fatigue Elearning course creation - Cell Media,PRJ-001015|40|8|1|7|0|WOA032|4515698761,3. Active - PO,,4515698761,4515698761,17650.00000,17488.00000,17488.00000,0.00000,0.00000,17488.00000,-162.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PE,PE2710,PE2710 – WPI 3 – Spares 01,PRJ-001015|40|6|0|0|0|PE2710|4515721406,3. Active - PO,PE2710-WPI 03,4515721406,4515721406,81799.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-81799.00000,0.00000,81799.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM1130,PM1130 – WPI 1 – Production System 1,PRJ-001015|40|1|0|0|0|PM1130|4515732616-10-10,3. Active - PO,PM1130-WPI 01,4515732616,4515732616,31031263.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-31031263.00000,0.00000,569393.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PJ,PJ1102,PJ1102 - WPI 3 - Fire Protection Design Engineering,PRJ-001015|40|2|0|0|0|PJ1102|4515736358-10-10,3. Active - PO,PJ1102-WPI 03,4515736358,4515736358,124940.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-124940.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM1130,PM1130 – WPI 2 – Production System 2,PRJ-001015|40|1|0|0|0|PM1130|4515737076-10-10,3. Active - PO,PM1130-WPI 02,4515737076,4515737076,43593149.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-43593149.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM1130,PM1130 – WPI 3 – Production System 3,PRJ-001015|40|1|0|0|0|PM1130|4515737077-10-10,3. Active - PO,PM1130-WPI 03,4515737077,4515737077,54646648.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-54646648.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM1130,PM1130 – WPI 4 – Production System 4,PRJ-001015|40|1|0|0|0|PM1130|4515737781-10-10,3. Active - PO,PM1130-WPI 04,4515737781,4515737781,54646648.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-54646648.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PJ,PJ1102,PJ1102 – WPI 1 – Eng Support - VA 1,PRJ-001015|40|2|0|0|0|PJ1102|4515737784-10-10,3. Active - PO,PJ1102-WPI 01,4515737784,4515737784,215322.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-215322.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WL,WLA003,Greenbrier Railcar Procurement,PRJ-001015|40|8|1|7|0|WLA003|4515743539,3. Active - PO,,4515743539,4515743539,264380.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-264380.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WL,WLA003,National Steel Railcar Procurement,PRJ-001015|40|8|1|7|0|WLA003|4515743540,3. Active - PO,,4515743540,4515743540,264380.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-264380.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WL,WLA003,CN Rail Matters,PRJ-001015|40|8|1|7|0|WLA003|4515743541,3. Active - PO,,4515743541,4515743541,396570.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-396570.00000,0.00000,50000.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WL,WLA003,Rail Freight Agreements opposite CPKC,PRJ-001015|40|8|1|7|0|WLA003|4515743543,3. Active - PO,,4515743543,4515743543,396570.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-396570.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM2708,PM2708 - WPI 3 Prefabricated Pumphouse Buildings,PRJ-001015|40|2|0|0|0|PM2708|4515794269-10-10,3. Active - PO,PM2708-WPI 03,4515794269,4515794269,971067.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-971067.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PE,PE1102,Mine Load Centers / Utility Tee Plates / 15 kV Disconnect Switches / 15 kV Switchgear,PRJ-001015|40|1|0|0|0|PE1102|4515794992-10-10,3. Active - PO,,4515794992,4515794992,3393701.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3393701.00000,0.00000,182364.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,C,CG,CG1102,CG1102 UG Mining SMPEI Cost Optimization,PRJ-001015|40|1|0|0|0|CG1102|4515811551-10-10,3. Active - PO,,4515811551,4515811551,323046.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-323046.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WO,WOA022,Hellerworx - Analysis and Rail Operations Planning,PRJ-001015|40|8|1|7|0|WOA022|4515812060-10-10,3. Active - PO,,4515812060,4515812060,129628.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-129628.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM0006,PM0006 – WPI 2 - Engineering,PRJ-001015|40|2|0|0|0|PM0006|4515823513-10-10,3. Active - PO,PM0006-WPI 01,4515823513,4515823513,388768.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-388768.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM0006,PM0006 – WPI 2 - Manufacturing,PRJ-001015|40|2|0|0|0|PM0006|4515823513-10-20,3. Active - PO,PM0006-WPI 02,4515823513,4515823513,4532159.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-4532159.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PE,PE0003,PE0003 - WPI 4 Manufacturing,PRJ-001015|40|2|0|0|0|PE0003|4515829033-10-10,3. Active - PO,PE0003-WPI 03,4515829033,4515829033,1462809.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1462809.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PE,PE0003,PE0003 - WPI 4 Manufacturing,PRJ-001015|40|2|0|0|0|PE0003|4515829033-20-10,3. Active - PO,PE0003-WPI 04,4515829033,4515829033,700000.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-700000.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PE,PE1105,PE1105 – WPI 1 – Mfg & Msc Chg - Poland,PRJ-001015|40|1|0|0|0|PE1105|4515855626-10-10,3. Active - PO,PE1105-WPI 01,4515855626,4515855626,15623733.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-15623733.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PE,PE1105,PE1105 – WPI 1 – Mfg & Msc Chg – Ont,PRJ-001015|40|1|0|0|0|PE1105|4515857827-10-10,3. Active - PO,PE1105-WPI 01,4515857827,4515857827,6831764.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-6831764.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WG,WGA014,Bluebeam-New-Jan2024-Jan2025,PRJ-001015|40|8|1|7|0|WGA014|4515862904,3. Active - PO,,4515862904,4515862904,384.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-384.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PE,PE1105,PE1105 – WPI 1 – Mfg & Msc Chg - SK,PRJ-001015|40|1|0|0|0|PE1105|4515864323-10-10,3. Active - PO,PE1105-WPI 01,4515864323,4515864323,2823133.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2823133.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PE,PE1105,PE1105 – WPI 1 – Engineering,PRJ-001015|40|1|0|0|0|PE1105|4515864324-10-10,3. Active - PO,PE1105-WPI 01,4515864324,4515864324,854916.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-854916.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,P,PM,PM1701,PM1701 - WPI 4 Training and On Site Training and Commissioning Support,PRJ-001015|40|1|0|0|0|PM1701|4515874258-10-10,3. Active - PO,PM1701-WPI 04,4515874258,4515874258,244721.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-244721.00000,0.00000,0.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WH,WHA010,Willowgrove Physician Services (FY24Monthly Retainer),PRJ-001015|40|8|1|5|5|WHA010|4515875053,3. Active - PO,,4515875053,4515875053,57600.00000,48000.00000,48000.00000,0.00000,0.00000,48000.00000,-9600.00000,0.00000,4800.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
PRJ-001015,W,WQ,WQA001,WPI 110-Brunel-IPR SME-Alan Paddon JS1,PRJ-001015|40|8|1|7|0|WQA001|4515875294-10-10,3. Active - PO,,4515875294,4515875294,38160.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-38160.00000,0.00000,18160.00000,"Delta between Incurred and Actuals is zero, Incurred to Date = Actuals"
